"Date","Start_date","End_date","Ring","canopy_p_flux","leaf_p_flux","herbivory_p_flux","Days"
"2016-09-13","2016-08-30","2016-09-13",6,0.514911589688245,0.4100879642609,0.104823625427345,15
"2016-10-13","2016-09-13","2016-10-13",1,1.05410299104017,0.900452764753524,0.153650226286644,31
"2016-10-13","2016-09-13","2016-10-13",2,0.975852700247847,0.874649076429243,0.101203623818603,31
"2016-10-13","2016-09-13","2016-10-13",3,1.31453176992608,1.21785502218577,0.0966767477403125,31
"2016-10-13","2016-09-13","2016-10-13",4,1.47484466284343,1.34965978246355,0.125184880379874,31
"2016-10-13","2016-09-13","2016-10-13",5,1.76568124033238,1.54926881666667,0.216412423665704,31
"2016-10-13","2016-09-13","2016-10-13",6,1.31032829826559,1.20766743499202,0.102660863273566,31
"2016-11-07","2016-10-13","2016-11-07",1,0.921612128183412,0.803682880894391,0.11792924728902,26
"2016-11-07","2016-10-13","2016-11-07",2,0.913598979035593,0.845387552646539,0.0682114263890543,26
"2016-11-07","2016-10-13","2016-11-07",3,1.23852520741039,1.15798874691258,0.0805364604978068,26
"2016-11-07","2016-10-13","2016-11-07",4,0.945711345304222,0.823770850638651,0.121940494665571,26
"2016-11-07","2016-10-13","2016-11-07",5,1.50819581500016,1.36470341,0.143492405000169,26
"2016-11-07","2016-10-13","2016-11-07",6,0.760597643132293,0.717894597280975,0.0427030458513192,26
"2016-12-12","2016-11-09","2016-12-12",1,1.4522718473983,1.10229487206132,0.349976975336981,34
"2016-12-12","2016-11-09","2016-12-12",2,1.89375171476888,1.56212350384916,0.331628210919725,34
"2016-12-12","2016-11-09","2016-12-12",3,1.19865469807246,1.04583838110632,0.152816316966147,34
"2016-12-12","2016-11-09","2016-12-12",4,1.47001203756283,1.21526189935399,0.254750138208846,34
"2016-12-12","2016-11-09","2016-12-12",5,1.39566143312059,1.16526136363636,0.23040006948423,34
"2016-12-12","2016-11-09","2016-12-12",6,1.18768018763993,1.03428946525965,0.153390722380272,34
